Category,Query,Answer
Category,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.
,"Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost.","Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost."
Category,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.
,"Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks.","Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks."
,"Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews.","Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews."
Category,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.
,"Production changes follow documented approval, testing, rollback, and audit procedures.","Production changes follow documented approval, testing, rollback, and audit procedures."
,"Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process.","Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process."
,"Business continuity plans are documented, reviewed annually, and tested through exercises.","Business continuity plans are documented, reviewed annually, and tested through exercises."
Category,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.
,"Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost.","Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost."
Category,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.
,"Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks.","Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks."
,"Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews.","Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews."
Category,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.
,"Production changes follow documented approval, testing, rollback, and audit procedures.","Production changes follow documented approval, testing, rollback, and audit procedures."
,"Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process.","Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process."
,"Business continuity plans are documented, reviewed annually, and tested through exercises.","Business continuity plans are documented, reviewed annually, and tested through exercises."
Category,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.
,"Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost.","Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost."
Category,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.
,"Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks.","Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks."
,"Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews.","Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews."
Category,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.
,"Production changes follow documented approval, testing, rollback, and audit procedures.","Production changes follow documented approval, testing, rollback, and audit procedures."
,"Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process.","Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process."
,"Business continuity plans are documented, reviewed annually, and tested through exercises.","Business continuity plans are documented, reviewed annually, and tested through exercises."
Category,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.
,"Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost.","Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost."
Category,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.
,"Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks.","Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks."
,"Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews.","Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews."
Category,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.
,"Production changes follow documented approval, testing, rollback, and audit procedures.","Production changes follow documented approval, testing, rollback, and audit procedures."
,"Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process.","Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process."
,"Business continuity plans are documented, reviewed annually, and tested through exercises.","Business continuity plans are documented, reviewed annually, and tested through exercises."
Category,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.
,"Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost.","Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost."
Category,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.
,"Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks.","Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks."
,"Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews.","Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews."
Category,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.
,"Production changes follow documented approval, testing, rollback, and audit procedures.","Production changes follow documented approval, testing, rollback, and audit procedures."
,"Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process.","Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process."
,"Business continuity plans are documented, reviewed annually, and tested through exercises.","Business continuity plans are documented, reviewed annually, and tested through exercises."
Category,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.
,"Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost.","Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost."
Category,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.
,"Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks.","Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks."
,"Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews.","Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews."
Category,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.
,"Production changes follow documented approval, testing, rollback, and audit procedures.","Production changes follow documented approval, testing, rollback, and audit procedures."
,"Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process.","Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process."
,"Business continuity plans are documented, reviewed annually, and tested through exercises.","Business continuity plans are documented, reviewed annually, and tested through exercises."
Category,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.
,"Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost.","Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost."
Category,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.
,"Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks.","Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks."
,"Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews.","Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews."
Category,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.
,"Production changes follow documented approval, testing, rollback, and audit procedures.","Production changes follow documented approval, testing, rollback, and audit procedures."
,"Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process.","Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process."
,"Business continuity plans are documented, reviewed annually, and tested through exercises.","Business continuity plans are documented, reviewed annually, and tested through exercises."
Category,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.
,"Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost.","Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost."
Category,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.
,"Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks.","Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks."
,"Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews.","Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews."
Category,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.
,"Production changes follow documented approval, testing, rollback, and audit procedures.","Production changes follow documented approval, testing, rollback, and audit procedures."
,"Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process.","Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process."
,"Business continuity plans are documented, reviewed annually, and tested through exercises.","Business continuity plans are documented, reviewed annually, and tested through exercises."
Category,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.
,"Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost.","Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost."
Category,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.
,"Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks.","Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks."
,"Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews.","Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews."
Category,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.
,"Production changes follow documented approval, testing, rollback, and audit procedures.","Production changes follow documented approval, testing, rollback, and audit procedures."
,"Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process.","Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process."
,"Business continuity plans are documented, reviewed annually, and tested through exercises.","Business continuity plans are documented, reviewed annually, and tested through exercises."
Category,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.
,"Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost.","Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost."
Category,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.
,"Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks.","Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks."
,"Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews.","Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews."
Category,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.
,"Production changes follow documented approval, testing, rollback, and audit procedures.","Production changes follow documented approval, testing, rollback, and audit procedures."
,"Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process.","Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process."
,"Business continuity plans are documented, reviewed annually, and tested through exercises.","Business continuity plans are documented, reviewed annually, and tested through exercises."
Category,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.
,"Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost.","Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost."
Category,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.
,"Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks.","Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks."
,"Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews.","Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews."
Category,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.
,"Production changes follow documented approval, testing, rollback, and audit procedures.","Production changes follow documented approval, testing, rollback, and audit procedures."
,"Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process.","Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process."
,"Business continuity plans are documented, reviewed annually, and tested through exercises.","Business continuity plans are documented, reviewed annually, and tested through exercises."
Category,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.
,"Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost.","Customer data is logically segregated using tenant identifiers enforced across the application, API, and database. Dedicated infrastructure can be provided upon request at additional cost."
Category,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.,Customers may supply customer-managed keys through supported cloud KMS services. Key rotation is managed by the customer while encrypted data remains accessible through key versioning.
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are protected using centralized KMS.
,"Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks.","Cloud environments follow least privilege, network segmentation, logging, monitoring, secure baselines, and continuous compliance checks."
,"Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews.","Facilities implement badge access, CCTV, visitor logging, environmental monitoring, and periodic access reviews."
Category,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.,Third-party vendors undergo security due diligence before onboarding and periodic reassessment thereafter.
,"Production changes follow documented approval, testing, rollback, and audit procedures.","Production changes follow documented approval, testing, rollback, and audit procedures."
,"Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process.","Information security risks are identified, assessed, tracked, and mitigated through a formal risk management process."
,"Business continuity plans are documented, reviewed annually, and tested through exercises.","Business continuity plans are documented, reviewed annually, and tested through exercises."
Category,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.,Disaster recovery procedures define RTO/RPO targets and are validated through periodic recovery testing.
Category,Answer,Answer
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
